channel_title,videoId,title,view_count,comment_count
Khan Academy,Utm875JRi-o,Adding 5 + 3 + 6 | Addition and subtraction within 20 | Early Math | Khan Academy,237937,18
Khan Academy,UA975j_qsTQ,Count by category | Counting | Early Math | Khan Academy,234257,3
Khan Academy,SfgD7Sm08ns,Exercising gorillas | Addition and subtraction within 20 | Early Math | Khan Academy,172873,8
Khan Academy,SQmyTmO8OKw,Order by length | Measurement and data | Early Math | Khan Academy,196964,3
Khan Academy,SCBp0d6zR2I,"Adding hundreds, tens, and ones | Addition and subtraction within 100 | Early Math | Khan Academy",158952,22
Khan Academy,QYOieJuzDr4,Starfish rulers | Addition and subtraction within 100 | Early Math | Khan Academy,113057,0
Khan Academy,Q35CH9B3tvc,Addition using groups of 10 intro | Addition and subtraction within 100 | Early Math | Khan Academy,302763,15
Khan Academy,PEeUTQ0Gri8,Counting in order | Counting | Early Math | Khan Academy,747916,27
Khan Academy,OmLl6pkvV-I,Reading bar graph examples | Measurement and data | Early Math | Khan Academy,225131,63
Khan Academy,NjJFJ7ge_qk,Telling time exercise example 1 | Measurement and data | Early Math | Khan Academy,554156,63
Khan Academy,K5rmfHlHy20,Adding two-digit numbers without regrouping | Early Math | Khan Academy,276548,30
Khan Academy,K3GV13uokbk,Compose shapes | Geometry | Early Math | Khan Academy,149133,16
Khan Academy,JCdbCdwqXbc,Solving problems with bar graphs 2 | Measurement and data | Early Math | Khan Academy,143687,10
Khan Academy,I9S5CvSqb5A,"Counting whales, sheep, and flowers | Counting | Early Math | Khan Academy",327831,3
Khan Academy,HN6FNS7lRhw,Making line plots | Measurement and data | Early Math | Khan Academy,140765,8
Khan Academy,FWEqB0J6mgA,Understanding place value while subtracting ones | Early Math | Khan Academy,103549,3
Khan Academy,Ei5mgFtUGns,Length word problems | Measurement and data | Early Math | Khan Academy,246275,60
Khan Academy,EUqhLxFccbM,"Counting dogs, mice, and cookies | Counting | Early Math | Khan Academy",280817,11
Khan Academy,EQrCdEF3vNE,Adding and subtracting on number line word problems | Early Math | Khan Academy,159344,20
Khan Academy,DzJvR56Suss,Adding by getting to group of 10 first | Early Math | Khan Academy,294872,11
Khan Academy,Dy5uDkOoMNc,Understanding place value while adding tens | Early Math | Khan Academy,223930,37
Khan Academy,An46SYAxhtc,Getting to 10 by filling boxes | Basic addition and subtraction | Early Math | Khan Academy,250617,10
Khan Academy,AO9bHbUdg-M,Introduction to subtraction | Basic addition and subtraction | Early Math | Khan Academy,440861,24
Khan Academy,A-ykhY_IoaU,Making 5 | Basic addition and subtraction | Early Math | Khan Academy,337425,29
Khan Academy,9FC0WT186aY,Adding to 10 | Basic addition and subtraction | Early Math | Khan Academy,344772,15
Khan Academy,7_QPAdHILzw,Understanding place value when adding ones | Early Math | Khan Academy,155539,12
Khan Academy,4BNIGTHUTTM,Subtracting ten or one hundred | Addition and subtraction within 100 | Early Math | Khan Academy,126889,24
Khan Academy,1dZsuE0vxEI,Fence posts for horses | Addition and subtraction within 100 | Early Math | Khan Academy,188429,23
Khan Academy,1AqkBdCBm9o,Missing numbers between 0 and 120 | Counting | Early Math | Khan Academy,520654,9
Khan Academy,10dTx1Zy_4w,Recognizing shapes | Geometry | Early Math | Khan Academy,1023542,7
Khan Academy,0lSTXtwPuOU,Halves and fourths | Geometry | Early Math | Khan Academy,305335,56
Khan Academy,0B91xPrwcPE,Estimating lengths | Measurement and data | Early Math | Khan Academy,179699,27
Khan Academy,-3DFzxbP9Fk,Addition word problems within 10 | Basic addition and subtraction | Early Math | Khan Academy,243012,8
Khan Academy,hg2HR9zJFq4,How to evaluate a piecewise function (example) | Functions | Algebra I | Khan Academy,413535,17
Khan Academy,AiW7syKXfJM,How to determine the domain of a modeling function | Functions | Algebra I | Khan Academy,78630,5
Khan Academy,n17q8CBiMtQ,How to determine the domain of algebraic functions (examples) | Functions | Algebra I | Khan Academy,267785,23
Khan Academy,#NAME?,What is the domain of a function? | Functions | Algebra I | Khan Academy,631585,72
Khan Academy,1hihcoJPzz0,11 Computing with set members,17907,0
Khan Academy,1Y39f7MAL5I,14 Running distance ratio,36457,0
Khan Academy,1-AaLq7VS0s,6 Area of small circles,24972,1
Khan Academy,0zCcFSO8ouE,Example: Amplitude and period transformations | Trigonometry | Khan Academy,312311,13
Khan Academy,0mWq45973ok,3 Letter symmetry,79858,5
Khan Academy,0ebp800ws0o,Liters of soda for the party,838,7
Khan Academy,0eWm-LY23W0,Dependent and independent variables exercise: graphing the equation | Algebra I | Khan Academy,333769,6
Khan Academy,0boZOi9-U-k,5 Triangle angle measure,11826,1
Khan Academy,0ZKtsUkrgFQ,Ways to represent data | Data and statistics | 6th grade | Khan Academy,571862,206
Khan Academy,0Z63Mv8hGnU,15 Possible values for expression,28249,0
Khan Academy,0VARkb_n-Bs,Reflecting line across another line example | Transformations | Geometry | Khan Academy,82767,3
Khan Academy,0Rmmynff5Yc,How to match function input to output given the graph (example) | Algebra I | Khan Academy,236921,4
Khan Academy,09Cx7xuIXig,Constructing a box and whisker plot | Probability and Statistics | Khan Academy,1319263,276
Khan Academy,01c12NaUQDw,Inverse of a 2x2 matrix | Matrices | Precalculus | Khan Academy,933583,137
Khan Academy,#NAME?,Preaching to the choir questions 5-9,236,0
Khan Academy,#NAME?,Curly arrow conventions in organic chemistry,151968,6
Khan Academy,#NAME?,Evaluating expressions with and without parentheses | Pre-Algebra | Khan Academy,315354,45
Khan Academy,-r7JwuSdj5M,How to convert hours to minutes and minutes to seconds | Khan Academy,473925,88
Khan Academy,#NAME?,4 Solving for an angle,57211,0
Khan Academy,#NAME?,Constructing quadrilateral based on symmetry | Transformations | Geometry | Khan Academy,57463,4
Khan Academy,#NAME?,Percentage of a whole number | Decimals | Pre-Algebra | Khan Academy,934756,84
Khan Academy,#NAME?,Constructing square inscribed in circle | Geometric constructions | Geometry | Khan Academy,106202,4
Khan Academy,#NAME?,What is capital? | GDP: Measuring national income | Macroeconomics | Khan Academy,134184,21
Khan Academy,#NAME?,Life in traffic question 5,294,1
Khan Academy,#NAME?,19 Function truth,16582,0
Khan Academy,#NAME?,5 Equations that match constraints,98139,2
Khan Academy,#NAME?,Properties of numbers 2 | Arithmetic properties | Pre-Algebra | Khan Academy,36217,1
Khan Academy,#NAME?,15 Sums of terms in a sequence,15653,0
Khan Academy,-974C_VeIL8,Ulam Spiral Fun,3137,2
Khan Academy,-4bTgmmWI9k,Missing value addition and subtraction problems with negative numbers | 7th grade | Khan Academy,155297,28
Khan Academy,QvLS9pP65sA,Overview of Official SAT Practice | Tips & Planning | New SAT | Khan Academy,92346,24
Khan Academy,zRjLZROI7wc,Intro to comparing fractions with different denominators | 4th grade | Khan Academy,317083,75
Khan Academy,U6RFAUmYU5o,1945 - End of World War II | The 20th century | World history | Khan Academy,227374,78
Khan Academy,0UgQ0B_0hAg,1944 - Allies advance further in Europe | The 20th century | World history | Khan Academy,120921,38
Khan Academy,x9g82IA-IEU,1943 Axis losing in Europe | The 20th century | World history | Khan Academy,130598,11
Khan Academy,-6XBnjFrWBg,American progress in the Pacific in 1944 | The 20th century | World history | Khan Academy,142220,36
Khan Academy,FqGLqdk9Sr0,1942 Tide turning in World War II in Europe | The 20th century | World history | Khan Academy,165304,46
Khan Academy,CBHfoQsF2Y4,World War II in the Pacific in 1942 | The 20th century | World history | Khan Academy,223223,49
Khan Academy,X3bqQI7-sCg,1941 Axis momentum accelerates in WW2 | The 20th century | World history | Khan Academy,284594,128
Khan Academy,Toss6Hzf5n0,"1940 - Axis gains momentum in World War II | The 20th century | World history | Khan Academy",250714,77
Khan Academy,#NAME?,Beginning of World War II | The 20th century | World history | Khan Academy,769081,229
Khan Academy,EDKaRM7jyKA,Interview with Colin Fuller,5158,6
Khan Academy,3Gcwxb1WTNg,Interview with Natalie Rothfels,6056,13
Khan Academy,pxX07gUbIQQ,Adding mixed numbers introduction | Fractions | 4th grade | Khan Academy,261729,108
Khan Academy,HqnARLhv-hM,Interview with Alex Lopatin,3603,4
Khan Academy,zm3TXDZrifU,Subtracting mixed numbers introduction | Fractions | 4th grade | Khan Academy,179646,93
Khan Academy,5gbHbUVxoyM,Interview with Yin Lu,7599,24
Khan Academy,kK8tB7UHJa4,Interview with James Tynan,5332,9
Khan Academy,ZK5xa3M9EHo,Interview with Chris Klaiber,3461,4
Khan Academy,UVbjMIRZW3A,Interview with Emily Eisenberg,11007,5
Khan Academy,mMCcBsSAlF4,Phases of meiosis II | Cells | MCAT | Khan Academy,257505,27
Khan Academy,XGWL9jfPHJ8,Phases of meiosis I | Cells | MCAT | Khan Academy,497972,47
Khan Academy,04gQ0bQu6xk,Chromosomal crossover in Meiosis I,305653,26
Khan Academy,IQJ4DBkCnco,Comparing mitosis and meiosis | Cells | MCAT | Khan Academy,1476434,433
Khan Academy,MAtQe5zpNsw,Interview with Ben Eater,117013,57
Khan Academy,x7HPG3nqv7U,Interview with Dylan Vassallo,2362,10
Khan Academy,TKGcfbyFXsw,Mitosis | Cells | MCAT | Khan Academy,1079587,195
Khan Academy,VXLSTd_dlKg,Interphase | Cells | MCAT | Khan Academy,775083,163
Khan Academy,kCWDf4jRKS8,Interview with David Hu,11059,15
Khan Academy,ZmUiwCWVhpA,Interview with Emily Abrash,8742,11
Khan Academy,DwdPr27P5YY,Interview with Murrayl Berner,4809,6
Khan Academy,TY0fkXOD3qU,Interview with Nick Louie,4566,5
Khan Academy,Wu-dbmnwudk,Interview with Tom Pryor,4618,5
Khan Academy,-2K-vDHc53Q,Interview with Karina Murtagh,3238,5
Khan Academy,KibTbfkoPTs,Comparing irrational numbers involving radicals | Numbers and operations | 8th grade | Khan Academy,104693,30
Khan Academy,#NAME?,How to classify numbers | Numbers and operations | 8th grade | Khan Academy,420621,154
Khan Academy,Lh7NMBPFVZw,How to approximate square roots | Numbers and operations | 8th grade | Khan Academy,376698,136
Khan Academy,GpOxsRF1Cjc,Dimensions of a cube from its volume | Numbers and operations | 8th grade | Khan Academy,141147,53
Khan Academy,tRHLEWSUjrQ,Square root of decimal (example) | Numbers and operations | 8th grade | Khan Academy,423556,30
Khan Academy,87_qIofPwhg,Introduction to cube roots | Numbers and operations | 8th grade | Khan Academy,809957,211
Khan Academy,mbc3_e5lWw0,Introduction to square roots | Numbers and operations | 8th grade | Khan Academy,1016294,360
Khan Academy,6CFE60iP2Ug,Standard form for linear equations | Algebra I | Khan Academy,494015,131
Khan Academy,LtpXvUCrgrM,Point-slope and slope-intercept form from two points | Algebra I | Khan Academy,418419,92
Khan Academy,IL3UCuXrUzE,Slope-intercept form | Algebra I | Khan Academy,1444654,1059
Khan Academy,LNSB0N6esPU,Introduction to intercepts |  Algebra I | Khan Academy,269555,22
Khan Academy,MeU-KzdCBps,Introduction to slope | Algebra I | Khan Academy,584597,145
Khan Academy,ios3QL9t9LQ,Subtracting in scientific notation | Numbers and operations | 8th grade | Khan Academy,224281,54
Khan Academy,S5LEdJfCsHM,Cheryl's birthday | Puzzles | Math for fun and glory | Khan Academy,313350,182
Khan Academy,60Qz051rD_w,Semiconductor introduction,235612,131
Khan Academy,mLRYCaYVWFc,Liter intuition | Measurement and geometry | 3rd grade | Khan Academy,159964,102
Khan Academy,0uHhk7P9SNo,Describing subsets of sample spaces exercise | Probability and Statistics | Khan Academy,174231,4
Khan Academy,-0qEDcZZS9E,Vector components from initial and terminal points | Vectors | Precalculus | Khan Academy,42907,2
Khan Academy,AXG1OEbqV3Q,Figuring out vector initial point | Vectors | Precalculus | Khan Academy,23827,1
Khan Academy,n5cKWjZqpIE,Constructing a tangent line using compass and straightedge | Geometry | Khan Academy,58872,8
Khan Academy,g_dStt4st2I,Another example using compass and straightedge for tangent line | Geometry | Khan Academy,27967,6
Khan Academy,2SOK_IrpHeQ,Showing angles have same measure | Angles and intersecting lines | Geometry | Khan Academy,155065,7
Khan Academy,uYXhga17q1g,Line and angle proofs exercise | Angles and intersecting lines | Geometry | Khan Academy,112476,6
Khan Academy,aSokFEpoJFM,"Ways to cut a cube | Perimeter, area, and volume | Geometry | Khan Academy",183063,29
Khan Academy,iDQ1foxYf0o,Geometric precision practice | Introduction to Euclidean geometry | Geometry | Khan Academy,255684,6
Khan Academy,-6qiO49Q180,Analyzing polynomial manipulations | Polynomial and rational functions | Algebra II | Khan Academy,77628,3
Khan Academy,cJnNMT-F-BI,Ellipse focus intuition exercise | Conic sections | Algebra II | Khan Academy,28111,8
Khan Academy,67YpFYOmmQo,Factoring and completing square of higher degree expressions | Algebra II | Khan Academy,26805,8
Khan Academy,KPeS2gdizhQ,Understanding function inverses example | Functions and their graphs | Algebra II | Khan Academy,138234,2
Khan Academy,KzaPBzFFLRM,Understanding inverse functions | Functions and their graphs | Algebra II | Khan Academy,315916,39
Khan Academy,L5ErlC0COxI,Product rule proof | Taking derivatives | Differential Calculus | Khan Academy,118012,59
Khan Academy,PQiXRrT_14o,Graphing piecewise function | Functions and their graphs | Algebra II | Khan Academy,455568,24
Khan Academy,tedzsRH0Jas,Piecewise function formula from graph | Functions and their graphs | Algebra II | Khan Academy,698545,58
Khan Academy,c6ACItS5Byc,Restricting domain of function to make invertible,60108,23
Khan Academy,wmw91D-0gVA,Writing expressions with exponents,15836,7
Khan Academy,Y6wNiYcuCoE,Simplifying an exponential expression | Algebra II | Khan Academy,230116,14
Khan Academy,fW1u-OFbA1M,Modeling mosquitos with quadratics | Quadratic equations | Algebra I | Khan Academy,96326,5
Khan Academy,vSijVSL3ChU,Rewriting an exponential expression in a hairier way | Algebra II | Khan Academy,107129,5
Khan Academy,ukPjc3Oyad4,How to find the area of a triangle on a grid | Geometry | 6th grade | Khan Academy,341527,57
Khan Academy,ypxHVqE26gI,Translating expressions with parentheses | Algebric thinking | 5th grade | Khan Academy,259012,47
Khan Academy,NWJinKmWzx8,More ways to think about multiplying | Multiplication and division | 4th grade | Khan Academy,494234,47
Khan Academy,FKJjqEdfB9Y,Area models to visualize division using place value | 4th grade | Khan Academy,254884,49
Khan Academy,xUjRwepN7dk,Division using understanding of place value | 4th grade | Khan Academy,319070,0
Khan Academy,EV5dhv0A2wU,Introduction to trigonometric substitution,296615,66
Khan Academy,ORTI4kk1okM,Conditional & absolute convergence | Series | AP Calculus BC | Khan Academy,247499,22
Khan Academy,bh1UrCGWz1k,Infinite series as limit of partial sums | Series | AP Calculus BC | Khan Academy,233612,20
Khan Academy,k9MEOgcc5KY,Partial sums intro | Series | AP Calculus BC | Khan Academy,169540,10
Khan Academy,eytyVWA5ZQs,Proof: Differentiability implies continuity | Derivative rules | AP Calculus AB | Khan Academy,175618,71
Khan Academy,FKraGDm2fUY,Chain rule proof | Derivative rules | AP Calculus AB | Khan Academy,120545,64
Khan Academy,l6T4RhlgkG0,"If function u is continuous at x, then _u_0 as _x_0 | AP Calculus AB | Khan Academy",30130,2
Khan Academy,6zWPgvEMVlE,Probability from compound sample space | Statistics and probability | 7th grade | Khan Academy,273317,39
Khan Academy,PR-A3UAO7_0,Compound sample spaces | Statistics and probability | 7th grade | Khan Academy,165123,28
Khan Academy,BIpsQIJUCC8,Constructing probability model from observations | 7th grade | Khan Academy,218902,17
Khan Academy,tXlcE_K_C-Y,Comparing theoretical to experimental probabilites | 7th grade | Khan Academy,346416,183
Khan Academy,8bK-xfh8-rY,Making predictions with probability | Statistics and probability | 7th grade | Khan Academy,240577,57
Khan Academy,KFgvOQtH0Z0,Intuitive sense of probabilities | Statistics and probability | 7th grade | Khan Academy,170943,22
Khan Academy,RdehfQJ8i_0,Experimental probability | Statistics and probability | 7th grade | Khan Academy,433111,152
Khan Academy,2oJldeE4JcU,Thinking about shapes of distributions | Data and statistics | 6th grade | Khan Academy,378491,54
Khan Academy,oBREri10ZHk,Interpreting box plots | Data and statistics | 6th grade | Khan Academy,509281,134
Khan Academy,DPuK6ZgBGmE,Mean absolute deviation example | Data and statistics | 6th grade | Khan Academy,196627,20
Khan Academy,GdIkEngwGNU,Mean absolute deviation | Data and statistics | 6th grade | Khan Academy,962482,459
Khan Academy,0cHCpgQD_8k,Median and range puzzle | Data and statistics | 6th grade | Khan Academy,109254,43
Khan Academy,qpbaglogObM,How to find a missing value given the mean | Data and statistics | 6th grade | Khan Academy,494788,163
Khan Academy,c02vjunQsJM,How to interpret a histogram | Data and statistics | 6th grade | Khan Academy,360843,96
Khan Academy,gSEYtAjuZ-Y,How to create a histogram | Data and statistics | 6th grade | Khan Academy,907104,497
Khan Academy,OjzfQDFf7Uk,Statistical questions | Data and statistics | 6th grade | Khan Academy,504896,129
Khan Academy,gdE46YSedvE,Frequency tables and dot plots | Data and statistics | 6th grade | Khan Academy,750749,247
Khan Academy,fii9QEVJPas,Values to make absolute value inequality true | Negative numbers | 6th grade | Khan Academy,47027,2
Khan Academy,29P6bar7nHc,Comparing absolute values on number line | Negative numbers | 6th grade | Khan Academy,48897,5
Khan Academy,MFoXK57sw9k,Sorting absolute values on number line | Negative numbers | 6th grade | Khan Academy,162148,8
Khan Academy,faUh3bAxomM,Interpreting absolute value | Negative numbers | 6th grade | Khan Academy,234388,9
Khan Academy,i1i2_9wg6N8,Ordering rational numbers | Negative numbers | 6th grade | Khan Academy,257717,101
Khan Academy,kQkeayQke8A,Comparing negatives with variables | Negative numbers | 6th grade | Khan Academy,89454,9
Khan Academy,G2JdRB3bdFM,Deflate gate | Gases and kinetic molecular theory | Chemistry | Khan Academy,145923,139
Khan Academy,3-aryZYsoxU,Negative symbol as opposite | Negative numbers | 6th grade | Khan Academy,238997,17
Khan Academy,vRa6XxykfbY,Number opposites practice | Negative numbers | 6th grade | Khan Academy,86265,11
Khan Academy,2Zk6u7Uk5ow,Opposite of a number | Negative numbers | 6th grade | Khan Academy,523694,139
Khan Academy,dpGmVV0-4jc,Idea behind hypothesis testing | Probability and Statistics | Khan Academy,148710,43
Khan Academy,w56Vuf9tHfA,Finding focus and directrix from vertex | Conic sections | Algebra II | Khan Academy,292474,12
Khan Academy,okXVhDMuGFg,Equation for parabola from focus and directrix | Conic sections | Algebra II | Khan Academy,630084,70
Khan Academy,pe8Dm_FUpdU,Focus and directrix introduction | Conic sections | Algebra II | Khan Academy,369175,30
Khan Academy,AtiOjlyOQf4,Introduction to line plots | Measurement and data | Early Math | Khan Academy,623012,255
Khan Academy,y-1Gh4ewklY,Introduction to Mortgage Loans | Housing | Finance & Capital Markets | Khan Academy,318966,157
Khan Academy,8mcTsyV56jI,Addition with regrouping | Addition and subtraction within 100 | Early Math | Khan Academy,381243,0
Khan Academy,AxwkJtvVaZk,Visual understanding of regrouping,9112,5
Khan Academy,slIX9EDcHgE,Subtracting two digit numbers without regrouping | Early Math | Khan Academy,379856,76
Khan Academy,egjDLFX9VHg,Subtracting with regrouping (borrowing) | Early Math | Khan Academy,511398,206
Khan Academy,5CBs36jtZxY,Ionization energy trends | Periodic table | Chemistry | Khan Academy,452952,109
Khan Academy,hopq0lq-qu4,Using Khan Academy,107314,83
Khan Academy,2GQTfpDE9DQ,Coulomb's Law | Electrostatics | Electrical engineering | Khan Academy,1022173,358
Khan Academy,IDQYakHRAG8,Triboelectric effect and charge | Physics | Khan Academy,360460,44
Khan Academy,P0nMnPPdW_k,Alleles and genes,447256,132
Khan Academy,6gUY5NoX1Lk,DNA replication and RNA transcription and translation | Khan Academy,2429813,482
Khan Academy,AmOO4j0E408,DNA | Biomolecules | MCAT | Khan Academy,465340,58
Khan Academy,CbeCE1HoGfA,Constant angular momentum when no net torque | Physics | Khan Academy,108811,8
Khan Academy,nFSMu3bxXVA,"Angular momentum | Moments, torque, and angular momentum | Physics | Khan Academy",507194,123
Khan Academy,5GOhM3jq9Fc,Average height of a building's floor | Multiplication and division | 3rd grade | Khan Academy,121082,15
Khan Academy,QXNg_u5Tv8Q,Blueberries for friends | Multiplication and division | 3rd grade | Khan Academy,139055,52
Khan Academy,iqpDFKIREBo,Liters of soda for the party | Multiplication and division | 3rd grade | Khan Academy,88563,12
Khan Academy,TqAtt3g6Tkc,Unknowns with multiplication and division | Multiplication and division | 3rd grade | Khan Academy,205570,84
Khan Academy,6QZCj4O9sk0,How many cars can fit in the parking lot | Multiplication and division | 3rd grade | Khan Academy,139519,16
Khan Academy,qW-Ce44ll0Q,Negative numbers and number line examples | Pre-Algebra | Khan Academy,419070,15
Khan Academy,f3YoxZKd130,Sal Khan on the importance of support from our users,23557,148
Khan Academy,eL965_Lscb8,Free throw binomial probability distribution | Probability and Statistics | Khan Academy,124066,10
Khan Academy,Ctytn4a6zjw,Probability of making 2 shots in 6 attempts | Probability and Statistics | Khan Academy,247683,28
Khan Academy,efE8xuvUjAo,Generalizing k scores in n attempts | Probability and Statistics | Khan Academy,114773,5
Khan Academy,y2G03Lumhe0,Graphing basketball binomial distribution | Probability and Statistics | Khan Academy,77965,3
Khan Academy,WWv0RUxDfbs,Binomial distribution | Probability and Statistics | Khan Academy,1533700,244
Khan Academy,NF0lrkqXIkQ,Visualizing a binomial distribution | Probability and Statistics | Khan Academy,240679,24
Khan Academy,JAdNNJynWM4,Polynomial remainder theorem to test factor | Algebra II | Khan Academy,151967,16
Khan Academy,e0lBUViss8E,Constructing a polynomial that has a certain factor | Algebra II | Khan Academy,93100,4
Khan Academy,MHtTP6vc4RU,Polynomial remainder theorem example | Polynomial and rational functions | Algebra II | Khan Academy,162162,15
Khan Academy,NIazpCER9oM,Polynomial remainder theorem proof | Polynomial and rational functions | Algebra II | Khan Academy,87730,45
Khan Academy,MwG6QD352yc,Polynomial remainder theorem | Polynomial and rational functions | Algebra II | Khan Academy,493829,135
Khan Academy,bmjg7lq4m4o,"Empirical, molecular, and structural formulas | AP Chemistry | Khan Academy",498766,25
Khan Academy,HGoZfzz6dU0,Zero factorial or 0! | Probability and combinatorics | Probability and Statistics | Khan Academy,277818,49
Khan Academy,VYbqG2NuOo8,Possible three letter words | Probability and Statistics | Khan Academy,317631,42
Khan Academy,boH4l1SgJbM,Handshaking combinations | Probability and combinatorics | Probability and Statistics | Khan Academy,211673,28
Khan Academy,p8vIcmr_Pqo,Combination formula | Probability and combinatorics | Probability and Statistics | Khan Academy,1009900,333
Khan Academy,Z1zdkcwosD4,Factorial and counting seat arrangements | Probability and Statistics | Khan Academy,382560,40
Khan Academy,DROZVHObeko,Permutation formula | Probability and combinatorics | Probability and Statistics | Khan Academy,1051521,266
Khan Academy,iKy-d5_erhI,Introduction to combinations | Probability and Statistics | Khan Academy,635907,111
Khan Academy,B_vAlneziHo,Counting pot and flower scenarios | Statistics and probability | 7th grade | Khan Academy,144761,16
Khan Academy,i_Cs4eKfec0,Counting handshakes at a dinner party,5874,4
Khan Academy,8KXWJCmshEE,Balancing chemical equation with substitution | Chemistry | Khan Academy,267871,16
Khan Academy,HbIdp5DURJA,Visually understanding balancing chemical equations | Chemistry | Khan Academy,377834,18
Khan Academy,TUuABq95BBM,Balancing chemical equations | Chemical reactions and stoichiometry | Chemistry | Khan Academy,1540967,237
Khan Academy,cmi8EnJQA84,Balancing another combustion reaction | Chemistry | Khan Academy,338368,26
Khan Academy,xqpYeiefZl8,Balancing more complex chemical equations | Chemistry | Khan Academy,721090,94
Khan Academy,I6TBBzIvgB8,Factoring algebraic expressions using the distributive property | Algebra I | Khan Academy,507919,169
Khan Academy,_BFaxpf35sY,Algebraic expressions with fraction division | Introduction to algebra | Algebra I | Khan Academy,295829,62
Khan Academy,w7NhLkQynS8,Algebraic expression adding fractions | Introduction to algebra | Algebra I | Khan Academy,281754,19
Khan Academy,Jd53tcOqndI,Walter Isaacson - President and CEO of the Aspen Institute,17643,14
Khan Academy,haS083Zbib4,Types of escrow in real estate | Housing | Finance & Capital Markets | Khan Academy,58618,16
Khan Academy,FDJ4D78pcbg,Escrow | Housing | Finance & Capital Markets | Khan Academy,76813,21
Khan Academy,JVcbDb3e-6w,Making an offer on a home | Housing | Finance & Capital Markets | Khan Academy,52196,10
Khan Academy,ji4ilvfmTEw,Titles insurance | Housing | Finance & Capital Markets | Khan Academy,58285,11
Khan Academy,ZGIPntpFCOc,Titles and deeds in real estate | Housing | Finance & Capital Markets | Khan Academy,119496,40
Khan Academy,Qt-CWv6HEII,Balloon payment mortgage | Housing | Finance & Capital Markets | Khan Academy,68679,26
Khan Academy,wluZFFkJ2io,Hybrid ARM | Housing | Finance & Capital Markets | Khan Academy,30520,4
Khan Academy,S-mTwg73jCY,Adjustable rate mortgages ARMs | Housing | Finance & Capital Markets | Khan Academy,79525,22
Khan Academy,3V2FPMpypoU,Changing scale of the y axis,4150,7
Khan Academy,7FQWBCeVIJM,Reverse chain rule example,159268,22
Khan Academy,X36GTLhw3Gw,Reverse chain rule introduction,226854,18
Khan Academy,gflKYcGG6hc,Integral of tan x,161597,33
Khan Academy,n34jx1FIN8M,Trig identities for trig integral,143875,28
Khan Academy,xSeYS3V5di8,Integral of odd powered trig function with u substitution,96916,6
Khan Academy,rElAJA9GyL4,Using trig identity to use u substitution,134101,6
Khan Academy,hTTDI49LhjE,Worked example: Definite integral by thinking about the function's graph | Khan Academy,182028,3
Khan Academy,W3C07uH-b9o,Statistical significance on bus speeds | Probability and Statistics | Khan Academy,39644,9
Khan Academy,2EwTHdg-xgw,Comparing models to fit data | Regression | Probability and Statistics | Khan Academy,106889,5
Khan Academy,fYQ3GRSu4JU,Rotation by radians and quadrants | Trigonometry | Khan Academy,300716,14
Khan Academy,2IWhknVzeJM,Modeling with combined functions | Functions and their graphs | Algebra II | Khan Academy,161368,3
Khan Academy,XFI7GK4Nv-s,Arc length as fraction of circumference | Trigonometry | Khan Academy,175825,7
Khan Academy,vdpyWeiHXmU,"Rotating 2D shapes in 3D | Perimeter, area, and volume | Geometry | Khan Academy",173423,28
Khan Academy,jTbIw2iR8WU,Visually understanding long division,25229,31
Khan Academy,Ot0FxL8Vl7I,L'Hopital's Rule to solve for variable | Differential Calculus | Khan Academy,71855,12
Khan Academy,CDf_aE5yg3A,Tricky L'Hopital's Rule problem | Derivative applications | Differential Calculus | Khan Academy,256839,126
Khan Academy,U9OfQd8poTQ,How to test solutions to equations using substitution | 6th grade | Khan Academy,323118,32
Khan Academy,Yh4TXMVq9eg,How to test solutions to inequalities | 6th grade | Khan Academy,338624,35
Khan Academy,l5MrtV7ZN88,Two-way frequency tables and Venn diagrams | Data and modeling | 8th grade | Khan Academy,282344,21
Khan Academy,_ETPMszULXc,Two-way relative frequency tables | Data and modeling | 8th grade | Khan Academy,286217,19
Khan Academy,MarqSlyz-lU,Interpreting two-way tables | Data and modeling | 8th grade | Khan Academy,135991,5
Khan Academy,1UQ5IbihJNI,Pythagorean theorem in 3D | Geometry | 8th grade | Khan Academy,135052,46
Khan Academy,BAFOOQxiwkU,Worked example: cosine function from power series | Series | AP Calculus BC | Khan Academy,47958,2
Khan Academy,aMIyUsF75Pw,Worked example: Taylor polynomial of derivative function | AP Calculus BC | Khan Academy,64133,4
Khan Academy,kXULrUxGzmU,Worked example: power series from cos(x) | Series | AP Calculus BC | Khan Academy,115102,11
Khan Academy,NgYrsqoKXpM,Power series of arctan(2x) | Series | AP Calculus BC | Khan Academy,103390,11
Khan Academy,SJVhtIGAkKs,Euler's method program code | First order differential equations | Khan Academy,82258,8
Khan Academy,_-a-yNubpk8,Worked example: Euler's method | Differential equations| AP Calculus BC | Khan Academy,202248,13
Khan Academy,q87L9R9v274,Euler's method | Differential equations| AP Calculus BC | Khan Academy,840919,129
Khan Academy,IYFkXWlgC_w,Modeling population with simple differential equation | Khan Academy,307545,28
Khan Academy,jH5qflAe3C8,Applying Newton's Law of Cooling to warm oatmeal | First order differential equations | Khan Academy,156890,39
Khan Academy,IICR-w1jYcA,Newton's Law of Cooling | First order differential equations | Khan Academy,427200,84
Khan Academy,6jqx5uEBs5U,Particular solution given initial conditions for population | Khan Academy,105416,5
